Store ID,Name,Brand,Store Number,Phone Number,Ownership Type,Street Combined,Street 1,Street 2,Street 3,City,Country Subdivision,CityState,Country,Postal Code,ZIP,Coordinates,Latitude,Longitude,Timezone,Current Timezone Offset,Olson Timezone,First Seen
11983,Issaquah Commons,Starbucks,375-186,425-313-1689,CO,725 NW Gilman Blvd,725 NW Gilman Blvd,,,Issaquah,WA,IssaquahWA,US,980275316,98027,"(47.5416946411133, -122.047592163086)",47.54169464,-122.0475922,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
12492,East Lake Samm.Cntr,Starbucks,3315-4858,425-394-0196,CO,"6170 E Lake Sammamish Pkwy SE, East Lake Sammamish Center",6170 E Lake Sammamish Pkwy SE,,East Lake Sammamish Center,Issaquah,WA,IssaquahWA,US,980298924,98029,"(47.5473403930664, -122.03931427002)",47.54734039,-122.0393143,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
14801,Klahanie Village,Starbucks,3221-1031,425/392-1768,CO,4566 Klahanie Dr. S.E.,4566 Klahanie Dr. S.E.,,,Issaquah,WA,IssaquahWA,US,980295812,98029,"(47.5659141540527, -122.003898620605)",47.56591415,-122.0038986,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
62909,Swedish Health Services-Issaquah Ca,Starbucks,15939-159684,2063510457,LS,751 NE Blakely Dr,751 NE Blakely Dr,,,Issaquah,WA,IssaquahWA,US,980296201,98029,"(47.5359039306641, -122.021705627441)",47.53590393,-122.0217056,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
13873,Irving Park & Walnut,Starbucks,2746-88340,630/773-4705,CO,102 E. Irving Park Rd.,102 E. Irving Park Rd.,,,Itasca,IL,ItascaIL,US,601432118,60143,"(41.9702491760254, -88.0126953125)",41.97024918,-88.01269531,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
7785,Ithaca on The Commons,Starbucks,10395-100795,607-256-0452,CO,"130 E. Seneca Street, Seneca Place on The Commons",130 E. Seneca Street,,Seneca Place on The Commons,Ithaca,NY,IthacaNY,US,148504356,14850,"(42.4405975341797, -76.4970474243164)",42.44059753,-76.49704742,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17071,"College Avenue, Ithaca",Starbucks,11932-106159,607-256-0231,CO,"402 College Avenue, Suite 402",402 College Avenue,Suite 402,,Ithaca,NY,IthacaNY,US,148506708,14850,"(42.4417572021484, -76.4855575561523)",42.4417572,-76.48555756,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
87104,Target Ithaca T-1508,Starbucks,16922-176606,607-257-3387,LS,40 Catherwood Rd,40 Catherwood Rd,,,Ithaca,NY,IthacaNY,US,148501056,14850,"(42.483772277832, -76.4873809814453)",42.48377228,-76.48738098,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16841,Lee's Summit,Starbucks,2417-14470,816-246-5350,CO,"125 SE State Route 291, Lee's Summit",125 SE State Route 291,,Lee's Summit,Jackson,MO,JacksonMO,US,64063,64063,"(38.9155426025391, -94.361328125)",38.9155426,-94.36132813,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
1005770,"Jackson, WY",Starbucks,19240-195904,3077344471,CO,10 East Broadway,10 East Broadway,,,Jackson,WY,JacksonWY,US,83001,83001,"(43.4794654846191, -110.76203918457)",43.47946548,-110.7620392,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
1008691,2034 N Highland,Starbucks,23398-229324,7314313678,CO,2034 N Highland,2034 N Highland,,,Jackson,TN,JacksonTN,US,38305,38305,"(35.6575355529785, -88.8273696899414)",35.65753555,-88.82736969,Central Standard Time,-300,GMT-06:00 America/Chicago,5/20/2015 4:00
1012770,Teavana - The Avenues,Teavana,28574-249729,904-519-5618,CO,"10300 South Side Blvd., Rm. 1560, The Avenues",10300 South Side Blvd.,Rm. 1560,The Avenues,Jackson,FL,JacksonFL,US,32256,32256,"(30.1961154937744, -81.6063995361328)",30.19611549,-81.60639954,Eastern Standard Time,-240,GMT-05:00 America/New_York,7/10/2015 4:00
1013157,Union University & Lanese,Starbucks,25531-240707,,CO,Lanese Dockery Dr,Lanese Dockery Dr,,,Jackson,TN,JacksonTN,US,38305,38305,"(35.6812515258789, -88.8572692871094)",35.68125153,-88.85726929,Central Standard Time,-300,GMT-06:00 America/Chicago,9/19/2015 4:00
7360,"Jackson, I-94 and M50",Starbucks,10560-100422,517-782-3408,CO,1801 North West Ave.,1801 North West Ave.,,,Jackson,MI,JacksonMI,US,492022278,49202,"(42.2674865722656, -84.4239120483398)",42.26748657,-84.42391205,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
7409,I 55 & Northside,Starbucks,10781-102255,601-366-5332,CO,"1220 E Northside Dr, Suite 260, Maywood Mart",1220 E Northside Dr,Suite 260,Maywood Mart,Jackson,MS,JacksonMS,US,392115518,39211,"(32.3563194274902, -90.149543762207)",32.35631943,-90.14954376,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
11543,Jackson,Starbucks,8527-70020,731-660-2063,CO,"907 Vann Drive, E, Towne Centre North",907 Vann Drive,E,Towne Centre North,Jackson,TN,JacksonTN,US,383056046,38305,"(35.6702690124512, -88.8532791137695)",35.67026901,-88.85327911,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
13679,Target Jackson East T-921,Starbucks,76148-93379,,LS,93 Stonebrook Pl,93 Stonebrook Pl,,,Jackson,TN,JacksonTN,US,383053637,38305,"(35.686897277832, -88.8577575683594)",35.68689728,-88.85775757,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
16340,Target-Jackson T-754,Starbucks,76235-95030,601-977-9914,LS,6365 I-55 N,6365 I-55 N,,,Jackson,MS,JacksonMS,US,392139742,39213,"(32.3984680175781, -90.1478805541992)",32.39846802,-90.14788055,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
16978,Meijer - Jackson #056,Starbucks,72826-117527,517-783-0209,LS,3333 E Michigan Ave,3333 E Michigan Ave,,,Jackson,MI,JacksonMI,US,492023853,49202,"(42.2569427490234, -84.3593673706055)",42.25694275,-84.35936737,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17416,Safeway - Martell #2778,Starbucks,79583-107564,209-257-0779,LS,12110 Industry Blvd,12110 Industry Blvd,,,Jackson,CA,JacksonCA,US,956429373,95642,"(38.3709754943848, -120.799575805664)",38.37097549,-120.7995758,Pacific Standard Time,-420,GMT-08:00 America/Los_Angeles,12/8/2013 22:41
19950,HRI Hilton Garden Inn - Jackso,Seattle's Best Coffee,7105-148785,601-353-5464,FR,235 W Capitol St,235 W Capitol St,,,Jackson,MS,JacksonMS,US,392012004,39201,"(32.300365447998, -90.1900329589844)",32.30036545,-90.19003296,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
68889,Albertsons-Jackson Hole #183,Starbucks,16502-171825,307-733-5950,LS,105 Buffalo Way,105 Buffalo Way,,,Jackson,WY,JacksonWY,US,830014806,83001,"(43.4725723266602, -110.788177490234)",43.47257233,-110.7881775,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
1007277,Kroger-Jackson #468,Starbucks,23183-95271,731-660-7106,LS,35 W University Pkwy,35 W University Pkwy,,,Jackson,TN,JacksonTN,US,383051668,38305,"(35.6959991455078, -88.8307037353516)",35.69599915,-88.83070374,Central Standard Time,-300,GMT-06:00 America/Chicago,9/1/2015 4:00
7615,78-25 37th Avenue,Starbucks,14317-120366,718-457-0875,CO,78-25 37th Avenue,78-25 37th Avenue,,,Jackson Heights,NY,Jackson HeightsNY,US,113726641,11372,"(40.749439239502, -73.8873596191406)",40.74943924,-73.88735962,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1005433,Smith's - Jackson Hole #184,Starbucks,18274-101208,307-733-8908,LS,South Hwy 89 High School Rd,South Hwy 89 High School Rd,,,Jackson Hole,WY,Jackson HoleWY,US,83001,83001,"(43.4796829223633, -110.753173828125)",43.47968292,-110.7531738,Mountain Standard Time,-360,GMT-07:00 America/Denver,12/8/2013 22:41
8904,Beach Blvd & San Pablo Rd,Starbucks,8789-94812,904-821-2112,CO,14355 Beach Blvd,14355 Beach Blvd,,,Jacksonville,FL,JacksonvilleFL,US,32224,32224,"(30.2880363464355, -81.4410400390625)",30.28803635,-81.44104004,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
89108,Tapestry Park,Starbucks,8468-164644,9046455119,CO,4804 Deer Lake Drive West,4804 Deer Lake Drive West,,,Jacksonville,FL,JacksonvilleFL,US,32246,32246,"(30.2594375610352, -81.5537643432617)",30.25943756,-81.55376434,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1007473,Target Jacksonville T-645,Starbucks,20079-202871,904-721-4909,LS,444 Monument Rd,444 Monument Rd,,,Jacksonville,FL,JacksonvilleFL,US,32225,32225,"(30.3297824859619, -81.5470275878906)",30.32978249,-81.54702759,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/30/2014 5:00
1009752,Argyle Forest & Merchants Way,Starbucks,24133-235484,904-779-9369,CO,"9660 Argyle Forest Boulevard, Unit #1",9660 Argyle Forest Boulevard,Unit #1,,Jacksonville,FL,JacksonvilleFL,US,32222,32222,"(30.1952476501465, -81.8295745849609)",30.19524765,-81.82957458,Eastern Standard Time,-240,GMT-05:00 America/New_York,2/10/2015 5:00
1011521,Roosevelt & Beverly,Starbucks,8348-227744,,CO,4265 Roosevelt Blvd,4265 Roosevelt Blvd,,,Jacksonville,FL,JacksonvilleFL,US,32210,32210,"(30.2864627838135, -81.7199554443359)",30.28646278,-81.71995544,Eastern Standard Time,-240,GMT-05:00 America/New_York,2/24/2015 5:00
1006815,San Jose Blvd & Ricky Drive,Starbucks,21922-209124,9044510956,CO,11441 San Jose Blvd,11441 San Jose Blvd,,,Jacksonville,FL,JacksonvilleFL,US,32223,32223,"(30.1665019989014, -81.6316833496094)",30.166502,-81.63168335,Eastern Standard Time,-240,GMT-05:00 America/New_York,5/20/2015 4:00
1012463,Teavana - St Johns Town Center,Teavana,28326-250055,904-997-2286,CO,"10281 Midtown Parkway, #197, St Johns Town Center",10281 Midtown Parkway,#197,St Johns Town Center,Jacksonville,FL,JacksonvilleFL,US,32246,32246,"(30.2582340240479, -81.5268402099609)",30.25823402,-81.52684021,Eastern Standard Time,-240,GMT-05:00 America/New_York,7/3/2015 4:00
7966,Jacksonville,Starbucks,9801-98437,910-455-8720,CO,"370 Western Boulevard, Jacksonville Mall",370 Western Boulevard,,Jacksonville Mall,Jacksonville,NC,JacksonvilleNC,US,285466303,28546,"(34.7669906616211, -77.3842391967773)",34.76699066,-77.3842392,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
8419,Fruit Cove Rd,Starbucks,9460-95429,904-230-2625,CO,"119 Bartram Oaks Walk, Suite 2, Bartram Walk",119 Bartram Oaks Walk,Suite 2,Bartram Walk,Jacksonville,FL,JacksonvilleFL,US,322593244,32259,"(30.121997833252, -81.6244125366211)",30.12199783,-81.62441254,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
8760,St Johns Town Center Mall,Starbucks,8983-93120,904-646-3062,CO,"10281 Midtown Parkway, Suite 203",10281 Midtown Parkway,Suite 203,,Jacksonville,FL,JacksonvilleFL,US,322467445,32246,"(30.2584228515625, -81.5255508422852)",30.25842285,-81.52555084,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
8903,Blanding Blvd. & I-295,Starbucks,2752-75323,904-771-0655,CO,8635 Blanding Blvd,8635 Blanding Blvd,,,Jacksonville,FL,JacksonvilleFL,US,322445798,32244,"(30.1935157775879, -81.7377624511719)",30.19351578,-81.73776245,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
8983,San Jose & St. Augustine,Starbucks,8425-38679,904-292-4442,CO,"9661 San Jose Boulevard, N/A",9661 San Jose Boulevard,,N/A,Jacksonville,FL,JacksonvilleFL,US,322575433,32257,"(30.2022838592529, -81.6172027587891)",30.20228386,-81.61720276,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
9602,John Turner Butler & US 1,Starbucks,9697-97188,904-296-8776,CO,7153 Philips Highway,7153 Philips Highway,,,Jacksonville,FL,JacksonvilleFL,US,322566801,32256,"(30.2431488037109, -81.5986862182617)",30.2431488,-81.59868622,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
9858,Town Center Pkwy & Brightman Blvd,Starbucks,11483-104846,904-645-3262,CO,4413 Town Center Pkwy,4413 Town Center Pkwy,,,Jacksonville,FL,JacksonvilleFL,US,322468568,32246,"(30.2632331848145, -81.5268020629883)",30.26323318,-81.52680206,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
10012,JAX C 6,Starbucks,70087-139384,904-741-0040,LS,2400 Yankee Clipper Drive,2400 Yankee Clipper Drive,,,Jacksonville,FL,JacksonvilleFL,US,322182492,32218,"(30.4932518005371, -81.6811065673828)",30.4932518,-81.68110657,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
10788,JAX Post Sec Food Court,Starbucks,70020-135152,904-741-0040,LS,2400 Yankee Clipper Drive,2400 Yankee Clipper Drive,,,Jacksonville,FL,JacksonvilleFL,US,322182492,32218,"(30.4932765960693, -81.6811370849609)",30.4932766,-81.68113708,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
11372,Super Target-Jacksonville ST-1853,Starbucks,76199-92544,,LS,6331 Roosevelt Blvd,6331 Roosevelt Blvd,,,Jacksonville,FL,JacksonvilleFL,US,322443303,32244,"(30.235523223877, -81.6947708129883)",30.23552322,-81.69477081,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
11479,Atlantic Blvd & Southside Blvd,Starbucks,9293-94816,904-724-4554,CO,"9301 Atlantic Blvd, Suite 101",9301 Atlantic Blvd,Suite 101,,Jacksonville,FL,JacksonvilleFL,US,322258259,32225,"(30.317699432373, -81.5577621459961)",30.31769943,-81.55776215,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
11760,Southside Blvd & Bank of America,Starbucks,8686-93474,904-519-6623,CO,9940 Southside Blvd,9940 Southside Blvd,,,Jacksonville,FL,JacksonvilleFL,US,322560783,32256,"(30.1899528503418, -81.5524291992188)",30.18995285,-81.5524292,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
12298,JAX - Main Terminal,Starbucks,72334-5786,904-741-0042,LS,"2400 Yankee Clipper Drive, Ste. 206, Host Marriott/Starbucks Coffee",2400 Yankee Clipper Drive,Ste. 206,Host Marriott/Starbucks Coffee,Jacksonville,FL,JacksonvilleFL,US,322182490,32218,"(30.4911251068115, -81.6760101318359)",30.49112511,-81.67601013,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
12382,Target-Jacksonville T-1974,Starbucks,76309-95261,904-596-0020,LS,4567 River City Dr,4567 River City Dr,,,Jacksonville,FL,JacksonvilleFL,US,322467411,32246,"(30.2610492706299, -81.5247802734375)",30.26104927,-81.52478027,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
12388,San Jose Blvd & University Blvd W,Starbucks,8363-12119,904-448-0313,CO,"1500-1 University Blvd W, Lakewood Plaza",1500-1 University Blvd W,,Lakewood Plaza,Jacksonville,FL,JacksonvilleFL,US,322172006,32217,"(30.2599620819092, -81.6433410644531)",30.25996208,-81.64334106,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
12843,Southside & Baymeadows,Starbucks,8574-82627,904-997-0363,CO,"8221 Southside Blvd, Space 7",8221 Southside Blvd,Space 7,,Jacksonville,FL,JacksonvilleFL,US,322560771,32256,"(30.2199382781982, -81.5510406494141)",30.21993828,-81.55104065,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
14299,The Avenues Mall - First Level,Starbucks,9585-87962,904-538-9241,CO,"10300 Southside Boulevard, The Avenues Mall",10300 Southside Boulevard,,The Avenues Mall,Jacksonville,FL,JacksonvilleFL,US,322560770,32256,"(30.1845626831055, -81.5538711547852)",30.18456268,-81.55387115,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15191,Beach & University,Starbucks,8504-36120,904-346-0094,CO,"5960-1 Beach Blvd, University Pointe",5960-1 Beach Blvd,,University Pointe,Jacksonville,FL,JacksonvilleFL,US,322075113,32207,"(30.2918872833252, -81.6022262573242)",30.29188728,-81.60222626,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
15619,Hodges & Atlantic,Starbucks,8399-19561,904-220-3731,CO,13315 Atlantic Boulevard,13315 Atlantic Boulevard,,,Jacksonville,FL,JacksonvilleFL,US,322255569,32225,"(30.3209590911865, -81.4584197998047)",30.32095909,-81.4584198,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16184,Riverside Ave at Margaret Street,Starbucks,8467-51479,904-381-0055,CO,"1650 Margaret Street, #1",1650 Margaret Street,#1,,Jacksonville,FL,JacksonvilleFL,US,322043868,32204,"(30.3114795684814, -81.6808471679688)",30.31147957,-81.68084717,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16306,Monument & McCormick,Starbucks,8537-52519,904-996-3664,CO,"2771 Monument Road, 41",2771 Monument Road,41,,Jacksonville,FL,JacksonvilleFL,US,322255549,32225,"(30.360668182373, -81.5015029907227)",30.36066818,-81.50150299,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
16865,1980 San Marco Boulevard,Starbucks,8395-27707,9049950624,CO,1980 San Marco Blvd.,1980 San Marco Blvd.,,,Jacksonville,FL,JacksonvilleFL,US,322073212,32207,"(30.3039054870605, -81.6548385620117)",30.30390549,-81.65483856,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17058,Hwy 67 & Vandenberg,Starbucks,11215-103991,501-982-0224,CO,2090 John Harden,2090 John Harden,,,Jacksonville,AR,JacksonvilleAR,US,720762730,72076,"(34.8858985900879, -92.1089553833008)",34.88589859,-92.10895538,Central Standard Time,-300,GMT-06:00 America/Chicago,12/8/2013 22:41
17240,Dunn Ave & Hart,Starbucks,10501-100696,904-696-6184,CO,1044 Dunn Ave,1044 Dunn Ave,,,Jacksonville,FL,JacksonvilleFL,US,322184830,32218,"(30.4284038543701, -81.6627807617188)",30.42840385,-81.66278076,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17373,Super Target -  Jacksonville West S,Starbucks,76726-106132,904-248-4366,LS,9525 Crosshill Blvd,9525 Crosshill Blvd,,,Jacksonville,FL,JacksonvilleFL,US,322225812,32222,"(30.2236995697021, -81.8179016113281)",30.22369957,-81.81790161,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17372,Super Target Jacksonville ST-1921,Starbucks,76728-95027,904-223-7854,LS,13740 Beach Blvd,13740 Beach Blvd,,,Jacksonville,FL,JacksonvilleFL,US,322246033,32224,"(30.2852687835693, -81.4566802978516)",30.28526878,-81.4566803,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17834,University of North Florida Library,Starbucks,75369-101180,904-620-4262,LS,4567 St. Johns Bluff Road S,4567 St. Johns Bluff Road S,,,Jacksonville,FL,JacksonvilleFL,US,322242646,32224,"(30.2693424224854, -81.5079803466797)",30.26934242,-81.50798035,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
17984,Airport Rd & I-95,Starbucks,10502-100689,904-696-1855,CO,780 Nautica Drive,780 Nautica Drive,,,Jacksonville,FL,JacksonvilleFL,US,322187230,32218,"(30.4799919128418, -81.63818359375)",30.47999191,-81.63818359,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
18103,Old St. Augustine Rd & I-95,Starbucks,13514-107497,904-268-3120,CO,"14560 St Augustine Rd, Unit 2",14560 St Augustine Rd,Unit 2,,Jacksonville,FL,JacksonvilleFL,US,322582460,32258,"(30.1404628753662, -81.5326538085938)",30.14046288,-81.53265381,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
18485,Windsor Commons,Starbucks,8365-19560,904-821-8554,CO,"4765-1 Hodges Blvd, Windsor Commons Shopping Center",4765-1 Hodges Blvd,,Windsor Commons Shopping Center,Jacksonville,FL,JacksonvilleFL,US,322245279,32224,"(30.2548580169678, -81.4650802612305)",30.25485802,-81.46508026,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
1006605,A1A & 10th,Starbucks,8565-202565,9042464848,CO,975 3rd Street South,975 3rd Street South,,,Jacksonville Beach,FL,Jacksonville BeachFL,US,32250,32250,"(30.2792682647705, -81.3896179199219)",30.27926826,-81.38961792,Eastern Standard Time,-240,GMT-05:00 America/New_York,2/13/2014 5:00
7223,Target Jacksonville Beach T-967,Starbucks,76393-91280,904-273-5581,LS,490 Marsh Landing Pkwy,490 Marsh Landing Pkwy,,,Jacksonville Beach,FL,Jacksonville BeachFL,US,322505855,32250,"(30.2538509368896, -81.3904724121094)",30.25385094,-81.39047241,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
114078,Target Jacksonville Mandarin T-1300,Starbucks,19095-194425,904-268-4334,LS,10490 San Jose Blvd,10490 San Jose Blvd,,,Jacksonville Mandarin,FL,Jacksonville MandarinFL,US,32257,32257,"(30.1877670288086, -81.6277770996094)",30.18776703,-81.6277771,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
7497,JFK T1 pre security food court,Starbucks,75953-105307,718-656-8610,LS,NY JFK INternational Airport,NY JFK INternational Airport,,,Jamaica,NY,JamaicaNY,US,11430,11430,"(40.6426429748535, -73.7912826538086)",40.64264297,-73.79128265,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
7702,JFK T7 Pre Security Ticketing,Starbucks,70059-105309,718-656-8010,LS,JFK Airport Terminal 7 British Airways,JFK Airport Terminal 7 British Airways,,,Jamaica,NY,JamaicaNY,US,11430,11430,"(40.6484832763672, -73.7819519042969)",40.64848328,-73.7819519,Eastern Standard Time,-240,GMT-05:00 America/New_York,12/8/2013 22:41
